feature_id,band_class,fusion_class,go_label,go_auc,crossmodal_omega,crossmodal_pair,protein_frac,go_frac,text_frac,activation_freq,mean_activation,max_activation,n_proteins_active
1201,text-heavy,unimodal,nucleus,0.6752,0.0,none,0.0,0.0,1.0,0.0018,12.5251,36.0443,175
11866,text-heavy,unimodal,catalytic activity,0.6752,0.0,none,0.0,0.0,1.0,0.0111,6.8229,26.5933,195
2831,text-heavy,unimodal,establishment of localization,0.6751,0.0,none,0.0,0.0,1.0,0.0029,10.3346,46.3637,109
7219,text-heavy,unimodal,establishment of localization,0.6751,0.0,none,0.0,0.0,1.0,0.0005,2.4434,5.1932,219
1655,text-heavy,unimodal,localization,0.675,0.0,none,0.0,0.0,1.0,0.0029,5.309,14.7546,271
365,text-heavy,unimodal,organic cyclic compound metabolic process,0.675,0.0,none,0.0,0.0,1.0,0.0062,4.1185,7.4145,300
15970,text-heavy,unimodal,catalytic activity,0.6749,0.0,none,0.0,0.0,1.0,0.0109,4.5535,8.8547,300
11966,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.6749,0.0,none,0.0,0.0,1.0,0.0045,5.6647,35.85,300
7935,text-heavy,unimodal,nucleic acid binding,0.6749,0.0,none,0.0,0.0,1.0,0.0007,7.7517,31.2201,234
12671,text-heavy,unimodal,multicellular organismal process,0.6749,0.0,none,0.0,0.0,1.0,0.0021,6.4587,18.1341,282
4678,text-heavy,unimodal,catalytic activity,0.6749,0.0,none,0.0,0.0,1.0,0.009,3.3224,5.7648,300
15893,text-heavy,unimodal,heterocycle metabolic process,0.6749,0.0,none,0.0,0.0,1.0,0.003,4.8564,17.4738,296
15930,text-heavy,unimodal,negative regulation of cellular process,0.6749,0.0,none,0.0,0.0,1.0,0.0164,4.3811,9.9512,300
4349,text-heavy,unimodal,catalytic activity,0.6749,0.0,none,0.0,0.0,1.0,0.0017,7.1669,18.4782,300
1746,text-heavy,unimodal,protein-containing complex,0.6748,0.0,none,0.0,0.0,1.0,0.0058,5.1225,14.3871,298
15104,text-heavy,unimodal,cell periphery,0.6748,0.0,none,0.0,0.0,1.0,0.0,2.851,4.4366,6
1879,text-heavy,unimodal,membrane,0.6747,0.0,none,0.0,0.0,1.0,0.0004,15.3841,40.6312,154
16435,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6747,0.0,none,0.0,0.0,1.0,0.0545,3.0412,6.8063,300
2392,text-heavy,unimodal,cellular component organization,0.6746,0.0,none,0.0,0.0,1.0,0.0009,9.0563,39.8796,263
17799,text-heavy,unimodal,positive regulation of biological process,0.6746,0.0,none,0.0,0.0,1.0,0.0027,5.9318,18.0501,300
8926,text-heavy,unimodal,cellular biosynthetic process,0.6745,0.0,none,0.0004,0.0,0.9996,0.0343,4.6902,10.914,300
3371,text-heavy,unimodal,protein-containing complex,0.6744,0.0,none,0.0,0.0,1.0,0.0027,6.2415,14.9646,298
14511,text-heavy,unimodal,organic cyclic compound binding,0.6744,0.0,none,0.0,0.0,1.0,0.001,10.1179,33.2137,56
4843,text-heavy,unimodal,regulation of gene expression,0.6744,0.0,none,0.0,0.0,1.0,0.0018,10.4468,38.9705,300
20135,go-heavy,unimodal,negative regulation of cellular process,0.6744,0.0465,none,0.0003,0.9997,0.0,0.0559,8.596,9.6562,300
15108,text-heavy,unimodal,regulation of gene expression,0.6744,0.0,none,0.0,0.0,1.0,0.0023,7.672,22.1536,115
18073,text-heavy,unimodal,nucleic acid binding,0.6744,0.0,none,0.0,0.0,1.0,0.0043,6.022,26.0695,267
17435,text-heavy,unimodal,nucleic acid binding,0.6744,0.0,none,0.0,0.0,1.0,0.0011,12.1199,39.981,266
5949,text-heavy,unimodal,regulation of gene expression,0.6744,0.0,none,0.0,0.0,1.0,0.0063,5.8731,14.1877,293
3781,text-heavy,unimodal,nucleic acid binding,0.6744,0.0,none,0.0,0.0,1.0,0.004,6.1035,15.8227,227
4847,text-heavy,unimodal,protein-containing complex,0.6744,0.0,none,0.0,0.0,1.0,0.0014,6.733,23.5328,245
10122,text-heavy,unimodal,catalytic activity,0.6742,0.0,none,0.0,0.0,1.0,0.0003,2.8938,7.4207,163
9946,text-heavy,unimodal,membrane,0.6742,0.0,none,0.0,0.0,1.0,0.0003,14.5423,39.1254,97
11837,text-heavy,unimodal,catalytic activity,0.6742,0.0,none,0.0,0.0,1.0,0.003,4.4464,13.0194,294
3812,text-heavy,unimodal,positive regulation of biological process,0.6742,0.0,none,0.0,0.0,1.0,0.0028,7.0099,31.1629,221
17957,text-heavy,unimodal,plasma membrane,0.6742,0.0,none,0.0,0.0,1.0,0.0025,5.7188,17.0699,297
4748,text-heavy,unimodal,organelle lumen,0.6742,0.0,none,0.0,0.0,1.0,0.002,6.5229,19.2455,294
3463,text-heavy,unimodal,positive regulation of biological process,0.6742,0.0,none,0.0,0.0,1.0,0.0019,2.5098,4.3491,291
10322,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6742,0.0,none,0.0,0.0,1.0,0.0061,6.3293,20.7593,220
1818,text-heavy,unimodal,protein-containing complex,0.6741,0.0,none,0.0,0.0,1.0,0.0014,4.955,8.9091,300
3709,text-heavy,unimodal,protein-containing complex,0.6741,0.0,none,0.0,0.0,1.0,0.0013,5.9901,19.6502,260
18915,text-heavy,unimodal,protein-containing complex,0.6741,0.0,none,0.0,0.0,1.0,0.0003,2.4791,4.0656,163
6998,text-heavy,unimodal,biological regulation,0.6741,0.0,none,0.0,0.0,1.0,0.0032,6.8791,21.1406,196
2305,text-heavy,unimodal,cellular biosynthetic process,0.674,0.0,none,0.0,0.0,1.0,0.0004,6.9762,14.7171,265
7376,text-heavy,unimodal,cellular biosynthetic process,0.674,0.0,none,0.0,0.0,1.0,0.0019,5.5968,18.1168,300
9315,text-heavy,unimodal,heterocycle metabolic process,0.674,0.0,none,0.0,0.0,1.0,0.001,6.1825,12.6699,79
9694,protein-go-shared,unimodal,intracellular non-membrane-bounded organelle,0.674,0.1133,protein-go,0.4811,0.4811,0.0378,0.2719,69.0044,99.8839,300
16318,text-heavy,unimodal,regulation of gene expression,0.674,0.0,none,0.0,0.0,1.0,0.002,8.9577,31.6946,248
13190,text-heavy,unimodal,cytosol,0.6739,0.0,none,0.0,0.0,1.0,0.0005,9.2422,18.3429,300
8212,text-heavy,unimodal,membrane,0.6739,0.0,none,0.0,0.0,1.0,0.0017,3.6427,6.9196,290
12778,text-heavy,unimodal,anatomical structure development,0.6739,0.0,none,0.0,0.0,1.0,0.0017,5.769,20.8169,279
12099,text-heavy,unimodal,developmental process,0.6739,0.0,none,0.0,0.0,1.0,0.0005,5.2779,8.4787,299
14550,text-heavy,unimodal,nucleic acid binding,0.6738,0.0,none,0.0,0.0,1.0,0.0025,6.0724,18.1867,226
16346,text-heavy,unimodal,positive regulation of biological process,0.6738,0.0,none,0.0,0.0,1.0,0.0024,5.5133,17.4039,262
15604,text-heavy,unimodal,localization,0.6738,0.0,none,0.0,0.0,1.0,0.0018,3.2762,7.0912,292
8458,text-heavy,unimodal,nucleic acid binding,0.6738,0.0,none,0.0,0.0,1.0,0.007,3.2594,10.9654,300
342,text-heavy,unimodal,organic cyclic compound metabolic process,0.6738,0.0,none,0.0,0.0,1.0,0.006,3.5191,6.2435,300
20114,text-heavy,unimodal,positive regulation of biological process,0.6738,0.0,none,0.0,0.0,1.0,1e-04,1.7034,2.0441,77
3525,text-heavy,unimodal,cell periphery,0.6737,0.0,none,0.0,0.0,1.0,0.0009,8.2129,23.4859,268
16996,text-heavy,unimodal,protein-containing complex,0.6737,0.0,none,0.0,0.0,1.0,0.0022,4.8669,15.8794,300
19145,text-heavy,unimodal,protein-containing complex,0.6737,0.0,none,0.0,0.0,1.0,0.0041,3.9175,6.4983,300
12552,text-heavy,unimodal,protein-containing complex,0.6737,0.0,none,0.0,0.0,1.0,0.0182,4.5398,23.1367,300
1502,protein-go-shared,unimodal,negative regulation of biological process,0.6737,0.1022,protein-go,0.498,0.498,0.004,0.2162,86.3542,105.2517,300
2334,text-heavy,unimodal,cell periphery,0.6737,0.0,none,0.0,0.0,1.0,0.0009,7.8612,33.7643,56
1519,text-heavy,unimodal,cellular biosynthetic process,0.6736,0.0,none,0.0,0.0,1.0,0.0026,6.9516,26.7777,294
13926,text-heavy,unimodal,cytosol,0.6736,0.0,none,0.0,0.0,1.0,0.0005,11.7588,23.9131,240
6280,text-heavy,unimodal,heterocycle metabolic process,0.6736,0.0,none,0.0,0.0,1.0,0.0107,4.3495,9.2317,300
16148,protein-heavy,unimodal,catalytic activity,0.6736,-0.074,none,0.8923,0.0895,0.0182,0.1757,17.402,22.981,300
10798,text-heavy,unimodal,plasma membrane,0.6734,0.0,none,0.0,0.0,1.0,0.0004,17.5992,44.0385,295
11798,text-heavy,unimodal,positive regulation of biological process,0.6734,0.0,none,0.0,0.0,1.0,0.0015,6.9811,21.7304,300
2962,text-heavy,unimodal,regulation of cellular process,0.6734,0.0,none,0.0,0.0,1.0,0.0003,6.8773,8.6633,299
3337,text-heavy,unimodal,positive regulation of biological process,0.6734,0.0,none,0.0,0.0,1.0,0.0027,5.8694,21.4378,238
8125,text-heavy,unimodal,plasma membrane,0.6734,0.0,none,0.0,0.0,1.0,0.0041,3.6635,10.4464,297
8434,text-heavy,unimodal,positive regulation of biological process,0.6734,0.0,none,0.0,0.0,1.0,0.0015,2.4709,4.4865,278
14607,text-heavy,unimodal,nucleic acid binding,0.6733,0.0,none,0.0,0.0,1.0,0.0022,5.7414,17.6237,298
5206,text-heavy,unimodal,catalytic activity,0.6733,0.0,none,0.0,0.0,1.0,0.005,3.2449,5.9315,300
20294,text-heavy,unimodal,catalytic activity,0.6733,0.0,none,0.0,0.0,1.0,0.0092,4.2254,9.4016,300
16415,text-heavy,unimodal,nucleus,0.6733,0.0,none,0.0,0.0,1.0,0.0038,5.9831,18.5978,300
4177,text-heavy,unimodal,nucleus,0.6733,0.0,none,0.0,0.0,1.0,0.0032,9.8161,35.9018,72
8699,text-heavy,unimodal,catalytic activity,0.6733,0.0,none,0.0,0.0,1.0,0.0097,4.7911,9.1422,300
5361,text-heavy,unimodal,nucleic acid binding,0.6733,0.0,none,0.0,0.0,1.0,0.0046,5.1111,10.9938,229
14871,text-heavy,unimodal,heterocycle metabolic process,0.6732,0.0,none,0.0,0.0,1.0,0.013,4.5872,8.5531,300
10607,text-heavy,unimodal,protein-containing complex,0.6731,0.0,none,0.0,0.0,1.0,0.0036,7.6542,33.9486,288
1219,text-heavy,unimodal,protein-containing complex,0.6731,0.0,none,0.0,0.0,1.0,0.0021,5.7903,21.617,300
5205,text-heavy,unimodal,catalytic activity,0.673,0.0,none,0.0,0.0,1.0,0.005,4.922,14.3669,289
7466,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.673,0.0,none,0.0,0.0,1.0,0.002,5.9081,13.1428,270
19529,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.673,0.0,none,0.0,0.0,1.0,0.0002,3.8918,8.8031,132
14610,text-heavy,unimodal,positive regulation of biological process,0.673,0.0,none,0.0,0.0,1.0,0.0027,9.1016,27.8476,289
12120,text-heavy,unimodal,regulation of nitrogen compound metabolic process,0.673,0.0,none,0.0,0.0,1.0,0.001,8.4815,25.1016,60
10148,text-heavy,unimodal,establishment of localization,0.673,0.0,none,0.0,0.0,1.0,0.0003,5.8023,7.0873,300
19779,text-heavy,unimodal,cellular aromatic compound metabolic process,0.673,0.0,none,0.0,0.0,1.0,0.0037,4.1522,13.8623,300
14229,text-heavy,unimodal,organic cyclic compound metabolic process,0.673,0.0,none,0.0,0.0,1.0,0.0052,3.702,6.5717,300
14897,text-heavy,unimodal,catalytic activity,0.673,0.0,none,0.0,0.0,1.0,0.0013,3.4871,5.5644,290
3883,text-heavy,unimodal,organic cyclic compound binding,0.673,0.0,none,0.0,0.0,1.0,0.0038,5.7758,23.4816,278
6440,text-heavy,unimodal,regulation of macromolecule metabolic process,0.6729,0.0,none,0.0,0.0,1.0,0.0013,7.0722,25.7835,300
17988,text-heavy,unimodal,negative regulation of cellular process,0.6728,0.0,none,0.0,0.0,1.0,0.0029,5.8051,14.026,300
169,text-heavy,unimodal,nucleic acid binding,0.6728,0.0,none,0.0,0.0,1.0,0.0066,5.9146,22.1612,291
3388,text-heavy,unimodal,multicellular organism development,0.6728,0.0,none,0.0,0.0,1.0,0.0003,15.745,18.7438,300
15209,text-heavy,unimodal,nucleic acid binding,0.6728,0.0,none,0.0,0.0,1.0,0.0022,6.987,25.106,300
9641,text-heavy,unimodal,multicellular organism development,0.6728,0.0,none,0.0,0.0,1.0,0.0065,4.1063,12.2316,300
17075,text-heavy,unimodal,cellular biosynthetic process,0.6727,0.0,none,0.0,0.0,1.0,0.0131,2.8265,6.0591,300
671,text-heavy,unimodal,cellular biosynthetic process,0.6727,0.0,none,0.0001,0.0,0.9999,0.0416,3.5516,6.806,300
17080,text-heavy,unimodal,organic substance metabolic process,0.6727,0.0,none,0.0,0.0,1.0,0.0139,8.0096,24.1592,300
4978,text-heavy,unimodal,developmental process,0.6727,0.0,none,0.0,0.0,1.0,0.0024,6.4118,18.39,300
2911,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6726,0.0,none,0.0,0.0,1.0,0.0121,5.5066,16.6604,300
7410,text-heavy,unimodal,positive regulation of biological process,0.6726,0.0,none,0.0,0.0,1.0,0.0011,5.0242,26.1427,228
3224,text-heavy,unimodal,catalytic activity,0.6726,0.0,none,0.0,0.0,1.0,0.004,4.1979,8.821,298
5455,text-heavy,unimodal,membrane,0.6726,0.0,none,0.0,0.0,1.0,0.0016,7.2758,33.9947,252
7600,text-heavy,unimodal,plasma membrane,0.6726,0.0,none,0.0,0.0,1.0,0.0016,3.5632,11.6906,296
5194,text-heavy,unimodal,establishment of localization,0.6726,0.0,none,0.0,0.0,1.0,0.0146,3.1551,6.683,300
12325,text-heavy,cross-modal:protein-text,plasma membrane,0.6726,0.1067,protein-text,0.0042,0.0,0.9958,0.0447,4.4531,9.0042,300
4674,text-heavy,unimodal,regulation of gene expression,0.6726,0.0,none,0.0,0.0,1.0,0.0019,8.8616,37.9147,297
18629,text-heavy,unimodal,catalytic activity,0.6726,0.0,none,0.0,0.0,1.0,0.005,4.1674,7.5189,287
1709,text-heavy,unimodal,positive regulation of biological process,0.6726,0.0,none,0.0,0.0,1.0,0.0043,5.3652,15.4203,247
5598,text-heavy,unimodal,cell periphery,0.6726,0.0,none,0.0,0.0,1.0,0.0,2.347,2.9421,13
9076,text-heavy,unimodal,catalytic activity,0.6726,0.0,none,0.0,0.0,1.0,0.0012,10.3639,28.7885,114
8343,text-heavy,unimodal,regulation of gene expression,0.6726,0.0,none,0.0,0.0,1.0,0.0,3.0461,4.1999,35
3471,text-heavy,unimodal,nucleus,0.6726,0.0,none,0.0,0.0,1.0,0.0022,5.5222,14.1405,300
8653,text-heavy,unimodal,protein-containing complex,0.6724,0.0,none,0.0,0.0,1.0,0.0022,4.0951,8.8964,300
16117,text-heavy,unimodal,heterocycle metabolic process,0.6723,0.0,none,0.0,0.0,1.0,0.0024,4.5046,13.4946,296
17863,text-heavy,unimodal,cellular biosynthetic process,0.6723,0.0,none,0.0,0.0,1.0,0.0025,4.7821,8.8582,286
15411,text-heavy,unimodal,catalytic activity,0.6723,0.0,none,0.0,0.0,1.0,0.0034,4.4525,15.4643,296
6472,text-heavy,unimodal,multicellular organism development,0.6723,0.0,none,0.0,0.0,1.0,0.0065,4.5279,11.9206,300
7198,text-heavy,unimodal,catalytic activity,0.6723,0.0,none,0.0,0.0,1.0,0.0089,3.1247,5.7479,300
1144,text-heavy,unimodal,positive regulation of biological process,0.6722,0.0,none,0.0,0.0,1.0,0.0041,3.2638,5.6044,300
14212,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6721,0.0,none,0.0,0.0,1.0,0.0003,2.2949,3.6989,172
4695,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6721,0.0,none,0.0,0.0,1.0,0.0011,10.6213,30.8047,206
19358,text-heavy,unimodal,plasma membrane,0.6721,0.0,none,0.0,0.0,1.0,0.0022,7.0376,21.0188,287
3509,text-heavy,unimodal,regulation of gene expression,0.6721,0.0,none,0.0,0.0,1.0,0.0018,9.7964,40.8915,77
2160,text-heavy,unimodal,establishment of localization,0.6721,0.0,none,0.0,0.0,1.0,0.0008,11.1254,56.9931,298
6164,text-heavy,unimodal,regulation of gene expression,0.6721,0.0,none,0.0,0.0,1.0,0.0037,5.7147,17.3345,235
12820,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.6721,0.0,none,0.0,0.0,1.0,0.0024,4.4665,11.1847,292
12697,text-heavy,unimodal,catalytic activity,0.672,0.0,none,0.0,0.0,1.0,0.0077,4.6904,12.5661,300
13115,text-heavy,unimodal,catalytic activity,0.672,0.0,none,0.0,0.0,1.0,0.0136,4.6416,9.8219,300
10376,text-heavy,unimodal,biological regulation,0.672,0.0,none,0.0,0.0,1.0,0.0003,4.2515,10.939,298
3407,text-heavy,unimodal,catalytic activity,0.672,0.0,none,0.0,0.0,1.0,0.0082,5.5948,14.4462,300
14586,text-heavy,unimodal,catalytic activity,0.672,0.0,none,0.0,0.0,1.0,0.0122,4.6129,13.4246,295
18254,text-heavy,unimodal,catalytic activity,0.672,0.0,none,0.0,0.0,1.0,0.0017,6.1667,21.9839,140
16427,text-heavy,unimodal,protein-containing complex,0.672,0.0,none,0.0,0.0,1.0,0.0018,6.5393,21.098,180
20438,text-heavy,unimodal,anatomical structure development,0.672,0.0,none,0.0,0.0,1.0,0.0003,13.8098,52.3954,172
6524,text-heavy,unimodal,protein-containing complex,0.672,0.0,none,0.0,0.0,1.0,0.0037,4.5447,14.3478,277
12381,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.6718,0.0,none,0.0,0.0,1.0,0.0015,6.4184,14.681,300
15401,text-heavy,unimodal,metabolic process,0.6718,0.0,none,0.0,0.0,1.0,0.0023,6.7631,17.678,264
14214,text-heavy,unimodal,cellular biosynthetic process,0.6718,0.0,none,0.0,0.0,1.0,0.0047,3.8562,10.1011,287
3934,text-heavy,unimodal,cell periphery,0.6718,0.0,none,0.0,0.0,1.0,0.0005,7.8026,25.8981,64
15548,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.6718,0.0,none,0.0,0.0,1.0,0.0012,8.2666,20.6818,300
15245,text-heavy,unimodal,regulation of nitrogen compound metabolic process,0.6718,0.0,none,0.0,0.0,1.0,0.0047,4.8566,12.1559,300
168,text-heavy,unimodal,positive regulation of biological process,0.6718,0.0,none,0.0,0.0,1.0,0.0057,3.1748,5.5573,300
16635,text-heavy,unimodal,positive regulation of biological process,0.6718,0.0,none,0.0,0.0,1.0,0.0002,2.3588,3.518,63
11947,text-heavy,unimodal,positive regulation of biological process,0.6718,0.0,none,0.0,0.0,1.0,0.0009,8.0476,12.7715,300
12980,text-heavy,unimodal,catalytic activity,0.6717,0.0,none,0.0,0.0,1.0,0.0028,9.3917,38.8461,157
16655,text-heavy,unimodal,protein-containing complex,0.6717,0.0,none,0.0,0.0,1.0,0.0061,4.6315,12.3142,300
17531,text-heavy,unimodal,protein-containing complex,0.6717,0.0,none,0.0,0.0,1.0,0.0006,9.3395,25.9362,295
2529,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6717,0.0,none,0.0,0.0,1.0,0.0119,3.8325,6.9991,300
18632,text-heavy,unimodal,nucleic acid binding,0.6717,0.0,none,0.0,0.0,1.0,0.002,6.1513,18.7854,134
18164,text-heavy,unimodal,protein-containing complex,0.6717,0.0,none,0.0,0.0,1.0,0.0031,6.969,25.5042,185
10987,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.6716,0.0,none,0.0,0.0,1.0,0.0036,9.5754,30.2529,65
15208,text-heavy,unimodal,organelle lumen,0.6715,0.0,none,0.0,0.0,1.0,0.0106,4.9922,19.2546,300
16642,text-heavy,unimodal,organelle lumen,0.6715,0.0,none,0.0,0.0,1.0,0.0012,10.3763,46.5612,271
6587,text-heavy,unimodal,cellular component organization or biogenesis,0.6715,0.0,none,0.0,0.0,1.0,0.0012,8.499,30.3339,299
11800,text-heavy,unimodal,cell periphery,0.6715,0.0,none,0.0,0.0,1.0,0.0003,12.8666,42.0749,11
1348,text-heavy,unimodal,heterocycle metabolic process,0.6714,0.0,none,0.0,0.0,1.0,0.0255,4.5661,8.513,300
18250,text-heavy,unimodal,biosynthetic process,0.6714,0.0,none,0.0,0.0,1.0,0.0023,3.4575,6.0345,300
18843,text-heavy,unimodal,multicellular organismal process,0.6714,0.0,none,0.0,0.0,1.0,0.0007,2.1106,3.7379,234
11994,text-heavy,unimodal,biosynthetic process,0.6714,0.0,none,0.0,0.0,1.0,0.0136,5.1266,15.8951,300
7663,text-heavy,unimodal,catalytic activity,0.6714,0.0,none,0.0,0.0,1.0,0.0021,7.2437,25.2614,208
13812,text-heavy,unimodal,organonitrogen compound metabolic process,0.6714,0.0,none,0.0,0.0,1.0,0.0074,3.5599,6.5567,300
7602,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6713,0.0,none,0.0,0.0,1.0,0.007,3.9433,13.3725,300
1024,text-heavy,unimodal,plasma membrane,0.6713,0.0,none,0.0,0.0,1.0,0.0014,11.3213,34.4917,270
122,text-heavy,unimodal,plasma membrane,0.6713,0.0,none,0.0,0.0,1.0,0.0011,3.0397,8.4198,270
1839,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6713,0.0,none,0.0,0.0,1.0,0.0086,3.61,6.3848,300
2220,text-heavy,unimodal,plasma membrane,0.6713,0.0,none,0.0,0.0,1.0,0.002,7.9813,23.839,106
8506,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6713,0.0,none,0.0,0.0,1.0,0.0066,3.6324,8.507,300
15592,text-heavy,unimodal,metabolic process,0.6713,0.0,none,0.0,0.0,1.0,0.0021,6.9853,18.9204,300
14356,text-heavy,unimodal,protein-containing complex,0.6713,0.0,none,0.0,0.0,1.0,0.0006,6.2142,9.2689,300
2100,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6713,0.0,none,0.0,0.0,1.0,0.0012,9.5006,26.6101,171
7239,text-heavy,unimodal,nucleic acid binding,0.6712,0.0,none,0.0,0.0,1.0,0.0025,7.8026,31.6967,232
7299,go-heavy,unimodal,regulation of gene expression,0.6712,0.0,none,0.0,1.0,0.0,0.0,2.0798,2.0991,10
9537,text-heavy,unimodal,response to stress,0.6712,0.0,none,0.0,0.0,1.0,0.0007,6.1214,16.1274,164
2617,text-heavy,unimodal,response to stimulus,0.6712,0.0,none,0.0,0.0,1.0,0.0027,5.3901,20.9263,281
37,text-heavy,unimodal,protein binding,0.6712,0.0,none,0.0,0.0,1.0,0.0023,6.053,14.9333,186
11085,text-heavy,unimodal,organelle lumen,0.6712,0.0,none,0.0,0.0,1.0,0.003,3.247,5.5633,298
11955,text-heavy,unimodal,negative regulation of biological process,0.6711,0.0,none,0.0,0.0,1.0,0.0028,6.642,19.5067,237
8516,text-heavy,unimodal,regulation of cellular metabolic process,0.6711,0.0,none,0.0,0.0,1.0,0.0011,16.7022,40.3713,221
17003,text-heavy,unimodal,positive regulation of biological process,0.671,0.0,none,0.0,0.0,1.0,0.023,3.8432,9.7853,300
17027,text-heavy,unimodal,protein-containing complex,0.671,0.0,none,0.0,0.0,1.0,0.0014,7.9157,22.3453,219
20247,text-heavy,unimodal,catalytic activity,0.671,0.0,none,0.0,0.0,1.0,0.0058,4.9238,18.896,300
9404,text-heavy,unimodal,positive regulation of biological process,0.671,0.0,none,0.0,0.0,1.0,0.0017,3.6789,6.5988,240
13891,text-heavy,unimodal,cytoplasm,0.671,0.0,none,0.0,0.0,1.0,0.0006,4.51,8.3385,246
6691,text-heavy,unimodal,biosynthetic process,0.6709,0.0,none,0.0,0.0,1.0,0.0014,4.6356,13.564,300
16389,text-heavy,unimodal,heterocycle metabolic process,0.6709,0.0,none,0.0,0.0,1.0,0.001,9.1243,38.3851,198
2337,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6709,0.0,none,0.0,0.0,1.0,0.0003,5.1993,5.9962,300
7010,text-heavy,unimodal,organelle lumen,0.6708,0.0,none,0.0,0.0,1.0,0.0024,3.4232,6.2842,296
20446,text-heavy,unimodal,protein-containing complex,0.6707,0.0,none,0.0,0.0,1.0,0.0023,3.7276,8.9071,298
11487,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.6707,0.0,none,0.0,0.0,1.0,0.0068,7.324,33.9916,221
5020,text-heavy,unimodal,protein-containing complex,0.6707,0.0,none,0.0,0.0,1.0,0.0026,4.4339,11.4655,295
6034,text-heavy,unimodal,nucleic acid binding,0.6707,0.0,none,0.0,0.0,1.0,0.0004,2.7866,4.7322,197
8230,text-heavy,unimodal,catalytic activity,0.6707,0.0,none,0.0,0.0,1.0,0.001,3.3287,5.879,284
11106,text-heavy,unimodal,cytosol,0.6706,0.0,none,0.0,0.0,1.0,0.0021,5.0427,16.4935,278
1885,text-heavy,unimodal,membrane,0.6706,0.0,none,0.0,0.0,1.0,0.0017,7.1296,19.6074,121
17962,text-heavy,unimodal,positive regulation of biological process,0.6706,0.0,none,0.0,0.0,1.0,0.0008,7.0095,13.9462,300
14428,text-heavy,unimodal,cellular component organization,0.6706,0.0,none,0.0,0.0,1.0,0.0008,6.1009,8.2506,300
13577,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6705,0.0,none,0.0,0.0,1.0,0.0021,4.674,11.054,296
9881,text-heavy,unimodal,plasma membrane,0.6705,0.0,none,0.0,0.0,1.0,0.0018,5.7537,12.5582,300
10911,text-heavy,unimodal,plasma membrane,0.6705,0.0,none,0.0,0.0,1.0,0.0009,8.3116,36.8756,146
15420,text-heavy,unimodal,biosynthetic process,0.6705,0.0,none,0.0,0.0,1.0,0.0011,4.5141,12.9416,296
4336,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.6705,0.0,none,0.0,0.0,1.0,0.0015,7.5301,27.8253,219
4689,text-heavy,unimodal,organelle lumen,0.6704,0.0,none,0.0,0.0,1.0,0.0049,4.9578,22.6928,299
15332,text-heavy,unimodal,cell periphery,0.6704,0.0,none,0.0,0.0,1.0,0.0,2.5851,3.4772,13
13345,text-heavy,unimodal,cell periphery,0.6704,0.0,none,0.0,0.0,1.0,0.0054,7.0071,34.7353,300
9201,text-heavy,unimodal,catalytic activity,0.6704,0.0,none,0.0,0.0,1.0,0.0013,3.4422,6.053,271
977,text-heavy,unimodal,anatomical structure development,0.6703,0.0,none,0.0,0.0,1.0,0.0013,6.8907,12.0572,300
17820,text-heavy,unimodal,cellular component organization,0.6703,0.0,none,0.0,0.0,1.0,0.0031,6.5238,15.4224,300
13840,text-heavy,unimodal,regulation of gene expression,0.6702,0.0,none,0.0,0.0,1.0,0.0021,6.86,21.9732,135
12946,text-heavy,unimodal,protein binding,0.6702,0.0,none,0.0,0.0,1.0,0.0025,4.5609,16.754,299
10514,text-heavy,unimodal,regulation of gene expression,0.6702,0.0,none,0.0,0.0,1.0,0.0006,2.6709,5.1502,248
10363,text-heavy,unimodal,multicellular organism development,0.6702,0.0,none,0.0,0.0,1.0,0.0008,7.7546,22.0672,297
13970,text-heavy,unimodal,nucleus,0.6702,0.0,none,0.0,0.0,1.0,0.0028,5.5776,12.9456,289
10016,text-heavy,unimodal,regulation of cellular metabolic process,0.6701,0.0,none,0.0,0.0,1.0,0.0087,4.1953,12.6545,300
2740,text-heavy,unimodal,catalytic activity,0.6701,0.0,none,0.0,0.0,1.0,0.0038,7.1382,20.1861,248
18693,text-heavy,unimodal,positive regulation of biological process,0.6701,0.0,none,0.0,0.0,1.0,0.0028,2.6303,4.9689,296
11827,text-heavy,unimodal,catalytic activity,0.6701,0.0,none,0.0,0.0,1.0,0.0026,8.6963,40.7391,110
