feature_id,band_class,fusion_class,go_label,go_auc,crossmodal_omega,crossmodal_pair,protein_frac,go_frac,text_frac,activation_freq,mean_activation,max_activation,n_proteins_active
15891,text-heavy,unimodal,cytosol,0.9782,0.0,none,0.0,0.0,1.0,0.0011,7.3244,22.7816,190
9222,text-heavy,unimodal,cytosol,0.9726,0.0,none,0.0,0.0,1.0,0.0004,8.4745,24.3494,197
10418,text-heavy,unimodal,positive regulation of biological process,0.9594,0.0,none,0.0,0.0,1.0,0.0037,7.4733,17.9509,230
8489,text-heavy,unimodal,cytosol,0.956,0.0,none,0.0,0.0,1.0,0.0007,8.4307,32.7049,186
13219,text-heavy,unimodal,positive regulation of biological process,0.9538,0.0,none,0.0,0.0,1.0,0.0018,7.7069,23.3117,175
6644,text-heavy,unimodal,positive regulation of biological process,0.9522,0.0,none,0.0,0.0,1.0,0.001,8.5092,18.119,117
2118,text-heavy,unimodal,positive regulation of biological process,0.951,0.0,none,0.0,0.0,1.0,0.0011,10.0566,19.4058,136
11519,text-heavy,unimodal,cytosol,0.9451,0.0,none,0.0,0.0,1.0,0.0004,15.7919,47.9982,200
18621,text-heavy,unimodal,nucleic acid binding,0.9438,0.0,none,0.0,0.0,1.0,0.0011,9.8144,32.0044,162
20206,text-heavy,unimodal,protein-containing complex,0.9435,0.0,none,0.0,0.0,1.0,0.0089,4.9461,17.9716,294
13468,text-heavy,unimodal,cytosol,0.9428,0.0,none,0.0,0.0,1.0,0.0002,3.4673,5.8567,169
8772,text-heavy,unimodal,positive regulation of biological process,0.9377,0.0,none,0.0,0.0,1.0,0.0014,4.8182,38.3352,204
493,text-heavy,unimodal,plasma membrane,0.9377,0.0,none,0.0,0.0,1.0,0.0006,6.9883,22.3775,188
11199,text-heavy,unimodal,response to stress,0.937,0.0,none,0.0,0.0,1.0,0.0069,3.6379,15.3428,296
15608,text-heavy,unimodal,cytosol,0.9365,0.0,none,0.0,0.0,1.0,0.001,7.5843,26.9934,164
290,text-heavy,unimodal,nucleus,0.9349,0.0,none,0.0,0.0,1.0,0.0007,6.5358,18.0629,134
11893,text-heavy,unimodal,positive regulation of biological process,0.9345,0.0,none,0.0,0.0,1.0,0.0021,6.9245,15.2277,192
5022,text-heavy,unimodal,positive regulation of biological process,0.9333,0.0,none,0.0,0.0,1.0,0.0023,9.9737,21.5213,215
6283,text-heavy,unimodal,nucleic acid binding,0.9322,0.0,none,0.0,0.0,1.0,0.0007,8.7574,32.8393,300
8431,text-heavy,unimodal,positive regulation of biological process,0.9321,0.0,none,0.0,0.0,1.0,0.0013,7.0053,23.2785,130
3459,text-heavy,unimodal,negative regulation of cellular process,0.9317,0.0,none,0.0,0.0,1.0,0.0016,8.8967,19.7741,183
18089,text-heavy,unimodal,binding,0.9309,0.0,none,0.0,0.0,1.0,0.0021,6.4994,27.5311,300
7411,text-heavy,unimodal,catalytic activity,0.9283,0.0,none,0.0,0.0,1.0,0.0015,8.7356,40.0235,254
16311,text-heavy,unimodal,cytosol,0.9279,0.0,none,0.0,0.0,1.0,0.0022,5.4591,20.1609,294
19092,text-heavy,unimodal,cytosol,0.9276,0.0,none,0.0,0.0,1.0,0.0004,3.8023,8.4217,235
17974,text-heavy,unimodal,cytosol,0.9266,0.0,none,0.0,0.0,1.0,0.0002,5.7883,16.0848,102
4550,text-heavy,unimodal,biological regulation,0.926,0.0,none,0.0,0.0,1.0,0.0029,5.6338,19.3443,300
15606,text-heavy,unimodal,nucleic acid binding,0.9254,0.0,none,0.0,0.0,1.0,0.0031,3.9501,14.4703,300
14684,text-heavy,unimodal,protein-containing complex,0.9247,0.0,none,0.0,0.0,1.0,0.0049,5.6999,18.4411,256
6144,text-heavy,unimodal,multicellular organism development,0.9228,0.0,none,0.0,0.0,1.0,0.0011,7.1335,25.8798,148
15189,text-heavy,unimodal,nucleic acid binding,0.9223,0.0,none,0.0,0.0,1.0,0.0007,8.8358,26.2813,261
14731,text-heavy,unimodal,catalytic activity,0.9194,0.0,none,0.0,0.0,1.0,0.001,10.6733,35.155,163
20037,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.9182,0.0,none,0.0,0.0,1.0,0.0006,15.6062,33.5833,224
13345,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.9173,0.0,none,0.0,0.0,1.0,0.0005,10.227,36.1326,123
2395,text-heavy,unimodal,negative regulation of biological process,0.9173,0.0,none,0.0,0.0,1.0,0.0072,4.6105,26.98,221
10582,text-heavy,unimodal,positive regulation of biological process,0.916,0.0,none,0.0,0.0,1.0,0.0075,4.5795,20.1203,247
19687,text-heavy,unimodal,nucleic acid binding,0.916,0.0,none,0.0,0.0,1.0,0.0009,9.1284,28.2915,300
14900,text-heavy,unimodal,catalytic activity,0.9158,0.0,none,0.0,0.0,1.0,0.0008,14.3513,26.9728,254
4949,text-heavy,unimodal,nucleus,0.9153,0.0,none,0.0,0.0,1.0,0.0024,5.1148,19.9242,197
4340,text-heavy,unimodal,nucleic acid binding,0.9149,0.0,none,0.0,0.0,1.0,0.0021,12.3494,29.3249,287
12361,text-heavy,unimodal,nucleic acid binding,0.9133,0.0,none,0.0,0.0,1.0,0.0228,6.4661,24.648,300
14623,text-heavy,unimodal,catalytic activity,0.9126,0.0,none,0.0,0.0,1.0,0.0007,13.1446,44.7355,145
4222,text-heavy,unimodal,catalytic activity,0.9117,0.0,none,0.0,0.0,1.0,0.0012,7.2186,26.9375,247
19991,text-heavy,unimodal,nucleic acid binding,0.9102,0.0,none,0.0,0.0,1.0,0.0019,7.0966,20.9692,161
167,text-heavy,unimodal,nucleic acid binding,0.9097,0.0,none,0.0,0.0,1.0,0.0006,9.5848,37.0506,300
6537,text-heavy,unimodal,negative regulation of cellular process,0.9091,0.0,none,0.0,0.0,1.0,0.0029,5.6745,17.5967,148
12308,text-heavy,unimodal,plasma membrane,0.9087,0.0,none,0.0,0.0,1.0,0.003,5.4052,20.466,290
10944,text-heavy,unimodal,nucleus,0.9084,0.0,none,0.0,0.0,1.0,0.0017,6.3077,18.3827,259
18380,text-heavy,unimodal,nucleic acid binding,0.9081,0.0,none,0.0,0.0,1.0,0.0026,5.2727,16.0329,168
18101,text-heavy,unimodal,nucleic acid binding,0.9076,0.0,none,0.0,0.0,1.0,0.0009,5.7407,12.9923,244
9929,text-heavy,unimodal,nucleic acid binding,0.906,0.0,none,0.0,0.0,1.0,0.0008,11.5336,29.0137,256
9270,text-heavy,unimodal,cytosol,0.9041,0.0,none,0.0,0.0,1.0,0.0027,7.0495,23.3142,300
17362,text-heavy,unimodal,catalytic activity,0.904,0.0,none,0.0,0.0,1.0,0.0034,4.2252,13.1625,290
13346,text-heavy,unimodal,developmental process,0.9037,0.0,none,0.0,0.0,1.0,0.0021,13.537,39.2913,203
4300,text-heavy,unimodal,nucleus,0.9034,0.0,none,0.0,0.0,1.0,0.001,4.8534,17.3008,156
18165,text-heavy,unimodal,nucleic acid binding,0.9028,0.0,none,0.0,0.0059,0.9941,0.0044,6.2092,17.0525,299
18793,text-heavy,unimodal,catalytic activity,0.9024,0.0,none,0.0,0.0,1.0,0.0044,5.3095,21.4699,300
1920,text-heavy,unimodal,catalytic activity,0.9024,0.0,none,0.0,0.0,1.0,0.0025,6.582,21.7392,160
15079,text-heavy,unimodal,response to stress,0.9023,0.0,none,0.0,0.0,1.0,0.002,5.6337,19.4092,117
8711,text-heavy,unimodal,multicellular organism development,0.9023,0.0,none,0.0,0.0,1.0,0.0025,7.0229,21.7129,223
19678,text-heavy,unimodal,catalytic activity,0.9014,0.0,none,0.0,0.0,1.0,0.0007,11.1368,43.2436,300
613,text-heavy,unimodal,protein-containing complex,0.9014,0.0,none,0.0,0.0,1.0,0.0047,10.0104,39.0583,299
5845,text-heavy,unimodal,nucleic acid binding,0.9013,0.0,none,0.0,0.0,1.0,0.0023,5.2523,19.7855,107
16584,text-heavy,unimodal,nucleic acid binding,0.9013,0.0,none,0.0,0.0363,0.9637,0.0007,10.8401,30.2223,158
12895,text-heavy,unimodal,multicellular organism development,0.9013,0.0,none,0.0,0.0,1.0,0.0015,6.878,22.8755,170
11264,text-heavy,unimodal,nucleus,0.8998,0.0,none,0.0,0.0,1.0,0.0015,8.5182,32.7907,258
893,text-heavy,unimodal,nucleus,0.8995,0.0,none,0.0,0.0,1.0,0.0025,6.3455,19.3669,300
20320,text-heavy,unimodal,nucleic acid binding,0.8992,0.0,none,0.0,0.0,1.0,0.0104,6.4708,22.9911,208
5607,text-heavy,unimodal,binding,0.8987,0.0,none,0.0,0.0,1.0,0.0012,6.0057,15.7922,287
12346,text-heavy,unimodal,catalytic activity,0.8986,0.0,none,0.0,0.0,1.0,0.0018,6.397,25.18,154
10409,text-heavy,unimodal,plasma membrane,0.8977,0.0,none,0.0,0.0,1.0,0.0102,4.7648,17.5497,299
16515,text-heavy,unimodal,nucleus,0.8976,0.0,none,0.0,0.0082,0.9918,0.0048,7.3176,35.5339,292
4055,text-heavy,unimodal,multicellular organism development,0.8971,0.0,none,0.0,0.0,1.0,0.0034,5.2162,16.5466,197
17046,text-heavy,unimodal,catalytic activity,0.897,0.0,none,0.0,0.0,1.0,0.0018,8.3478,30.8931,199
5757,text-heavy,unimodal,protein binding,0.8966,0.0,none,0.0,0.0,1.0,0.0019,6.1342,12.7828,300
16946,text-heavy,unimodal,nucleus,0.8964,0.0,none,0.0,0.0,1.0,0.0069,5.7971,23.0112,244
13674,text-heavy,unimodal,catalytic activity,0.8963,0.0,none,0.0,0.0,1.0,0.0009,9.2801,29.4494,300
15488,text-heavy,unimodal,multicellular organism development,0.8955,0.0,none,0.0,0.0,1.0,0.0063,5.2113,22.633,300
6985,text-heavy,unimodal,catalytic activity,0.8947,0.0,none,0.0,0.0,1.0,0.0019,5.2252,17.8636,288
13630,text-heavy,unimodal,catalytic activity,0.8944,0.0,none,0.0,0.0247,0.9753,0.0005,9.6782,29.6843,244
10568,text-heavy,unimodal,multicellular organism development,0.8939,0.0,none,0.0,0.0,1.0,0.007,5.1579,21.0027,300
1519,text-heavy,unimodal,positive regulation of biological process,0.8935,0.0,none,0.0,0.0,1.0,0.006,5.1957,18.0075,262
18897,text-heavy,unimodal,multicellular organism development,0.8934,0.0,none,0.0,0.0,1.0,0.0007,8.3324,30.3902,96
4379,text-heavy,unimodal,multicellular organism development,0.8929,0.0,none,0.0,0.0,1.0,0.0015,6.029,21.1034,163
15938,text-heavy,unimodal,catalytic activity,0.8928,0.0,none,0.0,0.0,1.0,0.0019,6.2634,26.925,300
17551,text-heavy,unimodal,nucleus,0.8926,0.0,none,0.0,0.0,1.0,0.0016,5.4215,25.1108,190
2351,text-heavy,unimodal,multicellular organism development,0.8923,0.0382,none,0.0,0.1372,0.8628,0.0025,6.8918,34.2141,281
1574,text-heavy,unimodal,multicellular organism development,0.8923,0.0,none,0.0,0.0,1.0,0.0043,3.169,7.2953,300
8868,text-heavy,unimodal,nucleic acid binding,0.8923,0.0,none,0.0,0.0061,0.9939,0.0021,7.9663,33.3535,177
13195,text-heavy,unimodal,multicellular organism development,0.8918,0.0,none,0.0,0.0,1.0,0.0032,7.7816,18.1063,295
20167,text-heavy,unimodal,plasma membrane,0.8918,0.0,none,0.0,0.0,1.0,0.002,8.0302,25.8385,203
13433,text-heavy,unimodal,catalytic activity,0.8918,0.0,none,0.0,0.0,1.0,0.0015,5.3248,16.3694,164
13693,text-heavy,unimodal,plasma membrane,0.891,0.0,none,0.0,0.0,1.0,0.0007,10.5006,42.068,273
8367,text-heavy,unimodal,cytosol,0.8905,0.0,none,0.0,0.0043,0.9957,0.0062,5.8207,26.9807,289
12796,text-heavy,unimodal,catalytic activity,0.8899,0.0,none,0.0,0.0,1.0,0.0017,5.8519,18.6921,149
11876,text-heavy,unimodal,negative regulation of cellular process,0.8897,0.0,none,0.0,0.0,1.0,0.0018,7.0282,19.585,134
12412,text-heavy,unimodal,nucleic acid binding,0.8897,0.0,none,0.0,0.0,1.0,0.0025,4.1028,12.5617,295
15127,text-heavy,unimodal,response to stress,0.8892,0.0,none,0.0,0.0,1.0,0.0009,7.0788,20.0918,122
4325,text-heavy,unimodal,multicellular organism development,0.8892,0.0,none,0.0,0.0,1.0,0.0035,3.9,14.2357,299
8150,text-heavy,unimodal,plasma membrane,0.8889,0.0,none,0.0,0.0,1.0,0.001,7.0444,16.0404,300
12111,text-heavy,unimodal,nucleic acid binding,0.8887,0.0,none,0.0,0.0,1.0,0.0027,11.8978,27.6948,249
6162,text-heavy,unimodal,response to stimulus,0.8883,0.0,none,0.0,0.0,1.0,0.0027,4.6632,20.5123,203
6861,text-heavy,unimodal,multicellular organism development,0.8876,0.0,none,0.0,0.0,1.0,0.0013,8.4891,28.9398,153
1566,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.8872,0.0,none,0.0,0.0,1.0,0.0006,4.2656,10.38,293
19864,text-heavy,unimodal,catalytic activity,0.887,0.0,none,0.0,0.0,1.0,0.0022,3.7853,9.0135,184
8570,text-heavy,unimodal,catalytic activity,0.8867,0.0,none,0.0,0.0,1.0,0.0011,9.4786,34.8555,217
17217,text-heavy,unimodal,response to stress,0.8866,0.0,none,0.0,0.0,1.0,0.0037,3.8736,18.3018,223
12353,text-heavy,unimodal,cytosol,0.8866,0.0,none,0.0,0.0,1.0,0.002,7.0881,21.0465,300
436,text-heavy,unimodal,multicellular organism development,0.8866,0.0,none,0.0,0.0,1.0,0.0112,5.285,19.2988,282
16604,text-heavy,unimodal,catalytic activity,0.8864,0.0,none,0.0,0.0,1.0,0.0017,7.7631,21.9466,255
11732,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.8863,0.0,none,0.0,0.0,1.0,0.0018,8.6269,44.2418,244
1600,text-heavy,unimodal,multicellular organismal process,0.8861,0.0,none,0.0,0.0,1.0,0.0012,7.263,21.0297,157
3416,text-heavy,unimodal,multicellular organism development,0.886,0.0,none,0.0,0.0,1.0,0.0029,5.1225,20.0816,260
1640,text-heavy,unimodal,nucleic acid binding,0.8855,0.0,none,0.0,0.0,1.0,0.0011,12.7147,29.1203,259
2105,text-heavy,unimodal,positive regulation of biological process,0.8855,0.0,none,0.0,0.0,1.0,0.0027,5.1367,16.9463,276
19357,text-heavy,unimodal,plasma membrane,0.8851,0.0,none,0.0,0.0,1.0,0.0079,4.2141,14.1181,300
11368,text-heavy,unimodal,nucleic acid binding,0.885,0.0,none,0.0,0.0,1.0,0.008,4.2441,14.065,300
4863,text-heavy,unimodal,catalytic activity,0.8848,0.0,none,0.0,0.0,1.0,0.0007,7.8491,29.438,181
17319,text-heavy,unimodal,negative regulation of biological process,0.8845,0.0,none,0.0,0.0,1.0,0.0156,6.7411,31.3895,287
3146,text-heavy,unimodal,multicellular organism development,0.8845,0.0,none,0.0,0.0,1.0,0.0038,3.6332,10.9842,221
11031,text-heavy,unimodal,response to stimulus,0.8841,0.0,none,0.0,0.0,1.0,0.0018,9.3824,24.3341,197
3826,text-heavy,unimodal,positive regulation of biological process,0.8839,0.0,none,0.0,0.0,1.0,0.0041,4.1779,17.632,218
10480,text-heavy,unimodal,developmental process,0.8835,0.0,none,0.0,0.0,1.0,0.0033,6.8428,17.4133,300
12297,text-heavy,unimodal,developmental process,0.8829,0.0,none,0.0,0.0,1.0,0.0165,7.0786,34.9764,219
1358,text-heavy,unimodal,nucleus,0.8828,0.0,none,0.0,0.0,1.0,0.0009,12.3001,25.3084,277
14601,text-heavy,unimodal,biological regulation,0.8827,0.0,none,0.0,0.0,1.0,0.0032,6.5891,21.5998,237
331,text-heavy,unimodal,catalytic activity,0.8826,0.0,none,0.0,0.0,1.0,0.0029,3.377,8.8312,244
15937,text-heavy,unimodal,nucleic acid binding,0.8824,0.0,none,0.0,0.0,1.0,0.0017,8.7666,25.4288,262
11256,text-heavy,unimodal,catalytic activity,0.8819,0.0,none,0.0,0.0,1.0,0.0013,4.3563,16.6348,300
12957,text-heavy,unimodal,catalytic activity,0.881,0.0,none,0.0,0.0,1.0,0.0008,6.8414,18.9418,219
2695,text-heavy,unimodal,plasma membrane,0.8809,0.0,none,0.0,0.0,1.0,0.0043,9.6564,31.7737,300
8787,text-heavy,unimodal,multicellular organism development,0.8808,0.0,none,0.0,0.0,1.0,0.0032,7.3644,25.8594,276
13523,text-heavy,unimodal,nucleic acid binding,0.8808,0.0,none,0.0,0.0,1.0,0.0015,5.1627,14.0167,192
7964,text-heavy,unimodal,binding,0.8799,0.0,none,0.0,0.0,1.0,0.0008,5.8684,16.2646,258
5660,text-heavy,unimodal,multicellular organismal process,0.8797,0.0,none,0.0,0.0,1.0,0.0007,8.5468,23.4776,300
17503,text-heavy,unimodal,negative regulation of biological process,0.8797,0.0,none,0.0,0.0,1.0,0.0011,4.888,12.6919,235
10569,text-heavy,unimodal,nucleus,0.8795,0.0,none,0.0,0.0,1.0,0.0004,4.9229,15.3196,167
16275,text-heavy,unimodal,multicellular organism development,0.8792,0.0,none,0.0,0.0,1.0,0.0012,5.4726,22.1788,188
16052,text-heavy,unimodal,multicellular organism development,0.8792,0.0,none,0.0,0.0,1.0,0.0037,3.2573,9.616,275
11554,text-heavy,unimodal,response to stress,0.8787,0.0,none,0.0,0.0,1.0,0.0018,4.1009,17.5588,191
1370,text-heavy,unimodal,nucleic acid binding,0.8787,0.0,none,0.0,0.0,1.0,0.002,6.6869,30.274,122
17125,text-heavy,unimodal,catalytic activity,0.8778,0.0,none,0.0,0.0,1.0,0.0009,6.8425,16.9836,127
10356,text-heavy,unimodal,negative regulation of cellular process,0.8771,0.0,none,0.0,0.0,1.0,0.0023,5.1731,19.5275,142
12076,text-heavy,unimodal,catalytic activity,0.8771,0.0,none,0.0,0.0,1.0,0.0036,4.0869,19.9623,300
7688,text-heavy,unimodal,nucleus,0.8768,0.0,none,0.0,0.0,1.0,0.0008,8.4726,28.2176,156
13987,text-heavy,unimodal,multicellular organism development,0.8766,0.0,none,0.0,0.0,1.0,0.004,1.8843,2.6887,299
5747,text-heavy,unimodal,response to stress,0.8766,0.0,none,0.0,0.0,1.0,0.0025,8.6085,17.5232,282
6328,text-heavy,unimodal,organelle lumen,0.8765,0.0,none,0.0,0.0,1.0,0.0055,5.6301,17.4152,297
10467,text-heavy,unimodal,multicellular organism development,0.8761,0.0,none,0.0,0.0,1.0,0.0024,4.6852,14.259,80
13011,text-heavy,unimodal,plasma membrane,0.8758,0.0,none,0.0,0.0,1.0,0.0015,6.0446,17.1198,205
15395,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.8757,0.0,none,0.0,0.0075,0.9925,0.0017,8.525,28.5153,245
10720,text-heavy,unimodal,nucleic acid binding,0.8755,0.0,none,0.0,0.0,1.0,0.0039,3.898,12.5731,266
4517,text-heavy,unimodal,catalytic activity,0.8755,0.0,none,0.0,0.0,1.0,0.0009,8.8002,38.4809,300
6491,text-heavy,unimodal,catalytic activity,0.8755,0.0,none,0.0,0.0,1.0,0.001,4.6764,11.2603,208
11582,text-heavy,unimodal,catalytic activity,0.8746,0.0,none,0.0,0.0236,0.9764,0.0005,12.1498,40.2496,161
1567,text-heavy,unimodal,negative regulation of biological process,0.8745,0.0,none,0.0,0.0,1.0,0.0033,9.1096,24.8115,178
2282,text-heavy,unimodal,response to stress,0.8745,0.0,none,0.0,0.0,1.0,0.0014,8.0033,45.3392,194
20141,text-heavy,unimodal,multicellular organism development,0.8745,0.0,none,0.0,0.0,1.0,0.0008,6.231,17.1824,113
17704,text-heavy,unimodal,response to stimulus,0.8738,0.0,none,0.0,0.0,1.0,0.0069,5.1442,20.4108,249
5012,text-heavy,unimodal,cytosol,0.8737,0.0,none,0.0,0.0,1.0,0.0027,8.1923,23.6875,300
14208,text-heavy,unimodal,negative regulation of biological process,0.8734,0.0,none,0.0,0.0,1.0,0.0027,6.8056,20.7736,245
16703,text-heavy,unimodal,multicellular organism development,0.8734,0.0,none,0.0,0.0,1.0,0.0034,5.548,23.9505,204
3860,text-heavy,unimodal,nucleic acid binding,0.8734,0.0,none,0.0,0.0,1.0,0.004,10.864,26.4872,208
6404,text-heavy,unimodal,catalytic activity,0.8733,0.0,none,0.0,0.0,1.0,0.0341,5.2974,21.6569,300
6247,text-heavy,unimodal,nucleic acid binding,0.8729,0.0,none,0.0,0.0,1.0,0.0052,4.1474,13.7393,300
11180,text-heavy,unimodal,nucleic acid binding,0.8729,0.0,none,0.0,0.0,1.0,0.0093,3.8485,15.0843,300
18230,text-heavy,unimodal,catalytic activity,0.8726,0.0,none,0.0,0.0,1.0,0.0021,3.5734,10.998,185
19516,text-heavy,unimodal,positive regulation of biological process,0.8726,0.0,none,0.0,0.0,1.0,0.0019,8.0731,22.1628,112
9646,text-heavy,unimodal,plasma membrane,0.8725,0.0,none,0.0,0.0,1.0,0.0009,6.703,16.1952,257
17608,text-heavy,unimodal,plasma membrane,0.8725,0.0,none,0.0,0.0,1.0,0.0029,9.8621,34.6503,296
15783,text-heavy,unimodal,multicellular organismal process,0.872,0.0,none,0.0,0.0,1.0,0.0005,15.8833,38.8598,140
7396,text-heavy,unimodal,nucleic acid binding,0.8718,0.0,none,0.0,0.0,1.0,0.0013,8.7022,35.04,300
18341,text-heavy,unimodal,nucleic acid binding,0.8713,0.0,none,0.0,0.0,1.0,0.002,13.3322,33.6578,280
7096,text-heavy,unimodal,plasma membrane,0.8712,0.0,none,0.0,0.0,1.0,0.0116,4.7547,15.2517,257
18169,text-heavy,unimodal,catalytic activity,0.871,0.0,none,0.0,0.0,1.0,0.0032,5.8083,19.5411,135
7374,text-heavy,unimodal,plasma membrane,0.8708,0.0,none,0.0,0.0,1.0,0.0005,5.0619,15.239,241
9903,text-heavy,unimodal,nucleus,0.8701,0.0,none,0.0,0.0,1.0,0.0078,4.6338,16.4211,300
9072,text-heavy,unimodal,catalytic activity,0.8701,0.0,none,0.0,0.0,1.0,0.004,3.3672,11.7333,300
14164,text-heavy,unimodal,response to stimulus,0.8696,0.0,none,0.0,0.0,1.0,0.0012,6.3923,19.8253,132
2371,text-heavy,unimodal,protein-containing complex,0.8696,0.0,none,0.0,0.0,1.0,0.0112,4.4822,18.7233,300
3757,text-heavy,unimodal,catalytic activity,0.8694,0.0,none,0.0,0.0,1.0,0.0033,6.2011,24.3252,300
7061,text-heavy,unimodal,response to stress,0.8692,0.0,none,0.0,0.0,1.0,0.0046,2.8278,6.3715,265
5331,text-heavy,unimodal,catalytic activity,0.8688,0.0,none,0.0,0.0,1.0,0.0077,6.0174,25.8322,297
17259,text-heavy,unimodal,plasma membrane,0.8687,0.0,none,0.0,0.0,1.0,0.0006,16.2945,32.5556,142
697,text-heavy,unimodal,anatomical structure development,0.8684,0.0,none,0.0,0.0,1.0,0.0157,4.6647,18.3245,300
20056,text-heavy,unimodal,multicellular organism development,0.8682,0.0,none,0.0,0.0,1.0,0.003,7.0123,14.554,299
20332,text-heavy,unimodal,multicellular organism development,0.8682,0.0,none,0.0,0.0,1.0,0.001,8.8426,37.5129,173
5517,text-heavy,unimodal,protein-containing complex,0.8682,0.0,none,0.0,0.0,1.0,0.0011,4.868,13.6597,230
19105,text-heavy,unimodal,catalytic activity,0.8678,0.0,none,0.0,0.0,1.0,0.0013,9.8161,23.3175,229
957,text-heavy,unimodal,plasma membrane,0.8674,0.0,none,0.0,0.0,1.0,0.0037,5.066,16.1293,299
9596,text-heavy,unimodal,nucleic acid binding,0.8671,0.0,none,0.0,0.0,1.0,0.0052,5.8672,19.6235,138
12490,text-heavy,unimodal,plasma membrane,0.867,0.0,none,0.0,0.0,1.0,0.0007,6.7372,20.5346,135
1647,text-heavy,unimodal,catalytic activity,0.8669,0.0,none,0.0,0.0,1.0,0.0014,4.7172,13.7476,126
8307,text-heavy,unimodal,catalytic activity,0.8666,0.0,none,0.0,0.038,0.962,0.0007,9.8316,34.0415,300
11667,text-heavy,unimodal,catalytic activity,0.8662,0.0,none,0.0,0.0,1.0,0.0018,9.765,36.8925,135
15661,text-heavy,unimodal,catalytic activity,0.8659,0.0,none,0.0,0.0,1.0,0.0023,7.1055,25.0005,300
19352,text-heavy,unimodal,organelle lumen,0.8658,0.0,none,0.0,0.0,1.0,0.0006,13.0611,36.4921,224
12533,text-heavy,unimodal,negative regulation of biological process,0.8656,0.0,none,0.0,0.0,1.0,0.0018,7.3858,27.1926,190
9893,text-heavy,unimodal,negative regulation of biological process,0.8656,0.0,none,0.0,0.0,1.0,0.0186,6.1042,22.6315,292
8295,text-heavy,unimodal,multicellular organism development,0.865,0.0,none,0.0,0.0,1.0,0.0026,5.8664,25.433,252
10651,text-heavy,unimodal,positive regulation of biological process,0.865,0.0,none,0.0,0.0,1.0,0.0036,4.9859,15.4087,272
12845,text-heavy,unimodal,plasma membrane,0.8649,0.0,none,0.0,0.0,1.0,0.0041,3.0291,8.3803,300
10993,text-heavy,unimodal,plasma membrane,0.8649,0.0,none,0.0,0.0,1.0,0.0042,5.7227,22.1085,175
11730,text-heavy,unimodal,nucleus,0.8641,0.0,none,0.0,0.0,1.0,0.0046,9.2041,28.7966,278
42,text-heavy,unimodal,response to stress,0.864,0.0,none,0.0,0.0,1.0,0.0027,4.3525,17.0191,249
2760,text-heavy,unimodal,nucleic acid binding,0.8634,0.0,none,0.0,0.0,1.0,0.0043,5.5614,16.5723,297
6852,text-heavy,unimodal,negative regulation of biological process,0.8634,0.0,none,0.0,0.0,1.0,0.0022,7.8435,21.8623,300
4557,text-heavy,unimodal,cytosol,0.8631,0.0,none,0.0,0.0,1.0,0.0013,9.8789,30.9203,231
15183,text-heavy,unimodal,catalytic activity,0.863,0.0,none,0.0,0.0,1.0,0.0023,5.0402,19.5619,293
12390,text-heavy,unimodal,multicellular organism development,0.8624,0.0,none,0.0,0.0,1.0,0.0075,3.8322,13.5482,299
224,text-heavy,unimodal,response to stress,0.8624,0.0,none,0.0,0.0,1.0,0.0022,6.1168,19.3868,117
17916,text-heavy,unimodal,plasma membrane,0.862,0.0,none,0.0,0.0,1.0,0.0007,10.5702,33.5059,278
11605,text-heavy,unimodal,response to stress,0.8619,0.0,none,0.0,0.0,1.0,0.008,6.286,26.2244,266
16057,text-heavy,unimodal,response to stimulus,0.8615,0.0,none,0.0,0.0,1.0,0.0009,8.3087,29.0409,149
10116,text-heavy,unimodal,anatomical structure development,0.8611,0.0,none,0.0,0.0,1.0,0.0071,3.8104,11.6972,268
160,text-heavy,unimodal,multicellular organism development,0.8608,0.0,none,0.0,0.0,1.0,0.0036,4.6281,14.0371,147
15310,text-heavy,unimodal,catalytic activity,0.8608,0.0,none,0.0,0.0,1.0,0.0012,7.1923,19.9932,246
11689,text-heavy,unimodal,response to stress,0.8608,0.0,none,0.0,0.0,1.0,0.0292,5.4035,22.8777,300
7248,text-heavy,unimodal,establishment of localization,0.8607,0.0,none,0.0,0.0,1.0,0.0018,4.2165,16.8897,200
12255,text-heavy,unimodal,multicellular organism development,0.8603,0.0,none,0.0,0.0,1.0,0.0108,4.264,11.7317,300
9860,text-heavy,unimodal,nucleic acid binding,0.8603,0.0,none,0.0,0.0,1.0,0.0004,9.2798,26.0248,148
1670,text-heavy,unimodal,multicellular organism development,0.8603,0.0,none,0.0,0.0,1.0,0.0021,6.5116,17.8408,116
6375,text-heavy,unimodal,response to stress,0.8598,0.0,none,0.0,0.0,1.0,0.0017,8.9084,26.4765,170
866,text-heavy,unimodal,multicellular organismal process,0.8595,0.0,none,0.0,0.0,1.0,0.0016,5.5369,22.7161,300
8318,text-heavy,unimodal,response to stimulus,0.8594,0.0,none,0.0,0.0,1.0,0.0014,12.9615,31.1731,179
4876,text-heavy,unimodal,catalytic activity,0.8592,0.0,none,0.0,0.0,1.0,0.0007,6.1318,15.3413,190
10543,text-heavy,unimodal,catalytic activity,0.8592,0.0,none,0.0,0.0,1.0,0.0019,5.8732,22.1254,162
